               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 330,              0.0443,            0.065158,            0.013122,             0.91593,             0.89136,              0.9231,             0.55554,            0.038823,            0.071187,            0.013069,           0.0045715,           0.0045715,           0.0045715
                 331,            0.043434,            0.064592,            0.012296,             0.90217,             0.89241,             0.91926,             0.52933,            0.042176,            0.074179,            0.015437,            0.004555,            0.004555,            0.004555
                 332,            0.044829,            0.067561,            0.013429,             0.90846,             0.87989,              0.9157,             0.51809,            0.042437,            0.076613,            0.016699,           0.0045385,           0.0045385,           0.0045385
                 333,            0.043166,            0.062221,            0.012327,             0.90567,             0.89326,              0.9175,             0.51811,            0.042623,             0.07732,            0.020221,            0.004522,            0.004522,            0.004522
                 334,            0.043157,            0.063941,            0.012127,             0.90735,             0.88844,             0.92036,             0.53021,             0.04316,             0.07554,            0.020488,           0.0045055,           0.0045055,           0.0045055
                 335,            0.044627,            0.063692,            0.012902,             0.90783,             0.89314,              0.9273,             0.54911,            0.042669,            0.073065,            0.018972,            0.004489,            0.004489,            0.004489
                 336,            0.044015,            0.063732,            0.012909,             0.90109,             0.89737,             0.92603,             0.54758,            0.043338,            0.072292,            0.017591,           0.0044725,           0.0044725,           0.0044725
                 337,            0.044262,            0.063561,            0.013274,             0.92377,             0.86823,             0.92129,             0.54233,            0.045277,            0.073801,            0.017949,            0.004456,            0.004456,            0.004456
                 338,            0.045142,             0.06254,            0.013073,             0.91402,             0.87432,             0.91676,             0.52388,            0.046922,            0.075416,            0.017934,           0.0044395,           0.0044395,           0.0044395
                 339,            0.042868,            0.062132,            0.012865,             0.89277,             0.89422,             0.91668,             0.55265,            0.046026,              0.0727,            0.017574,            0.004423,            0.004423,            0.004423
                 340,            0.045321,            0.065605,            0.013607,             0.91204,             0.88916,             0.92347,             0.55972,            0.045607,            0.071739,            0.016898,           0.0044065,           0.0044065,           0.0044065
                 341,            0.042783,            0.062231,            0.012184,             0.90017,             0.90042,             0.92475,             0.55201,            0.045698,            0.072117,            0.016813,             0.00439,             0.00439,             0.00439
                 342,            0.044872,            0.064102,            0.013116,             0.89599,             0.90646,             0.92485,             0.51082,            0.046448,            0.074679,            0.015395,           0.0043735,           0.0043735,           0.0043735
                 343,            0.042774,            0.062897,            0.012646,             0.90506,             0.89934,             0.92399,             0.53755,            0.043712,             0.07218,            0.014618,            0.004357,            0.004357,            0.004357
                 344,            0.044098,            0.062519,            0.012869,             0.90538,             0.89989,             0.92474,             0.52274,            0.043507,            0.073592,            0.014029,           0.0043405,           0.0043405,           0.0043405
                 345,            0.042954,            0.060109,            0.012345,             0.91518,             0.90168,             0.92724,             0.52581,            0.044545,             0.07429,            0.014126,            0.004324,            0.004324,            0.004324
                 346,            0.043365,            0.063631,            0.012615,             0.90937,             0.91007,             0.92762,             0.54018,            0.044465,            0.074056,            0.014254,           0.0043075,           0.0043075,           0.0043075
                 347,             0.04507,            0.065021,            0.013245,             0.91747,             0.89826,             0.92887,              0.5447,            0.044718,            0.074037,            0.014079,            0.004291,            0.004291,            0.004291
                 348,            0.044144,            0.063775,            0.012857,             0.90461,             0.90774,             0.92688,             0.54791,            0.044694,            0.073178,            0.014567,           0.0042745,           0.0042745,           0.0042745
                 349,            0.043263,            0.063104,            0.012918,             0.91559,             0.89216,             0.92127,             0.53724,            0.045722,            0.074913,            0.014393,            0.004258,            0.004258,            0.004258
                 350,            0.043769,            0.062488,            0.012699,             0.91898,             0.89581,             0.92435,             0.54671,            0.044665,            0.073112,            0.012858,           0.0042415,           0.0042415,           0.0042415
                 351,            0.043457,            0.062043,            0.012751,             0.91743,             0.90159,             0.92233,             0.53711,             0.04449,            0.074185,            0.012788,            0.004225,            0.004225,            0.004225
                 352,            0.045174,            0.066394,             0.01355,             0.90954,             0.89592,              0.9222,             0.54019,            0.043067,            0.074289,             0.01331,           0.0042085,           0.0042085,           0.0042085
                 353,            0.042857,            0.063102,             0.01253,             0.89591,             0.89698,              0.9207,             0.54194,            0.042128,            0.074692,            0.014301,            0.004192,            0.004192,            0.004192
                 354,            0.044273,            0.061782,             0.01283,             0.91407,             0.88358,             0.92384,             0.52439,            0.042313,            0.076213,            0.013041,           0.0041755,           0.0041755,           0.0041755
                 355,            0.042098,            0.062469,            0.012465,             0.90254,             0.89306,             0.92158,             0.52453,            0.042226,            0.076103,            0.012988,            0.004159,            0.004159,            0.004159
                 356,            0.043497,            0.060843,            0.012852,             0.90282,              0.8878,             0.91583,              0.5264,            0.042049,            0.076795,            0.013526,           0.0041425,           0.0041425,           0.0041425
                 357,            0.042979,            0.062331,            0.012536,              0.8979,             0.89516,             0.91558,             0.54006,            0.039039,            0.075554,            0.012421,            0.004126,            0.004126,            0.004126
                 358,            0.043149,            0.064072,             0.01202,             0.90454,              0.8914,             0.91357,             0.53155,            0.038495,            0.076229,            0.011834,           0.0041095,           0.0041095,           0.0041095
                 359,            0.043523,            0.062399,            0.012798,             0.90432,             0.88724,             0.91189,             0.49687,            0.039766,            0.076584,            0.011318,            0.004093,            0.004093,            0.004093
                 360,            0.043364,             0.06343,            0.012771,             0.89058,             0.91278,             0.91575,             0.49207,            0.039416,               0.077,            0.011451,           0.0040765,           0.0040765,           0.0040765
                 361,            0.041376,            0.061634,            0.012095,             0.89755,             0.90958,             0.91775,             0.49809,            0.041133,            0.077472,            0.013465,             0.00406,             0.00406,             0.00406
                 362,             0.04265,              0.0664,            0.012656,             0.91672,             0.89586,             0.92069,             0.50484,            0.041972,            0.076168,            0.014565,           0.0040435,           0.0040435,           0.0040435
                 363,            0.042085,            0.064093,            0.011996,             0.91194,             0.89921,             0.92163,             0.51183,            0.042208,            0.076109,            0.014849,            0.004027,            0.004027,            0.004027
                 364,            0.042777,            0.062551,            0.012148,             0.91151,             0.88919,             0.91692,             0.52013,            0.042171,            0.076165,            0.017573,           0.0040105,           0.0040105,           0.0040105
                 365,            0.042341,            0.063596,            0.012126,             0.90449,             0.89656,             0.91831,             0.53169,            0.042467,            0.075999,            0.018968,            0.003994,            0.003994,            0.003994
                 366,            0.042545,            0.063886,            0.012083,             0.90456,             0.89657,             0.91555,              0.5371,            0.042891,            0.075474,            0.019293,           0.0039775,           0.0039775,           0.0039775
                 367,            0.042191,            0.062854,            0.012317,             0.91336,              0.8867,             0.91739,             0.53286,            0.044112,            0.076086,            0.018909,            0.003961,            0.003961,            0.003961
                 368,            0.043125,            0.062352,            0.012046,             0.91765,             0.89559,             0.91749,             0.53649,            0.045027,            0.075591,            0.017389,           0.0039445,           0.0039445,           0.0039445
                 369,            0.041358,            0.059924,            0.011924,             0.92296,             0.89771,             0.91868,             0.52506,            0.044974,            0.076389,             0.01563,            0.003928,            0.003928,            0.003928
                 370,            0.044521,            0.061316,            0.012688,             0.91885,             0.89955,             0.92035,             0.51005,            0.044683,            0.077111,            0.015292,           0.0039115,           0.0039115,           0.0039115
                 371,            0.044048,            0.064228,            0.012953,             0.91416,             0.89624,             0.91986,             0.52436,            0.043397,            0.075352,            0.018379,            0.003895,            0.003895,            0.003895
                 372,            0.042314,            0.064462,            0.012246,             0.90797,             0.89433,             0.91699,               0.514,            0.043346,            0.076213,            0.020163,           0.0038785,           0.0038785,           0.0038785
                 373,            0.043405,            0.060029,            0.012487,               0.926,             0.87409,             0.91874,             0.53995,            0.041947,            0.074172,            0.019814,            0.003862,            0.003862,            0.003862
                 374,            0.044216,            0.061296,            0.013419,             0.91307,             0.89215,             0.91513,             0.53928,            0.041327,            0.074323,            0.020951,           0.0038455,           0.0038455,           0.0038455
                 375,            0.044507,            0.064864,            0.013505,              0.9148,             0.88265,              0.9179,             0.53276,            0.040903,            0.075361,            0.019709,            0.003829,            0.003829,            0.003829
                 376,            0.043309,            0.061888,             0.01279,             0.89719,              0.8855,             0.91747,             0.52793,            0.042515,            0.076622,            0.019522,           0.0038125,           0.0038125,           0.0038125
                 377,             0.03974,            0.059326,            0.011593,             0.89065,             0.91056,             0.91563,             0.53035,            0.042894,            0.076194,            0.017374,            0.003796,            0.003796,            0.003796
                 378,            0.042415,            0.059947,            0.013097,             0.89673,             0.90767,             0.91472,             0.51813,            0.043407,            0.077117,            0.017013,           0.0037795,           0.0037795,           0.0037795
                 379,            0.043042,             0.06389,              0.0126,             0.91799,             0.89271,             0.91713,             0.51051,            0.043771,            0.077218,            0.017445,            0.003763,            0.003763,            0.003763
                 380,            0.042147,             0.06241,            0.011535,              0.9026,             0.90603,             0.92116,             0.53168,            0.043476,            0.075519,            0.016747,           0.0037465,           0.0037465,           0.0037465
                 381,            0.041859,            0.059738,            0.011871,              0.9182,             0.89165,             0.92561,              0.5366,            0.045226,            0.076889,            0.017802,             0.00373,             0.00373,             0.00373
                 382,            0.042912,            0.061881,            0.012705,              0.9142,             0.90365,             0.92697,             0.51959,            0.046444,            0.077644,            0.019603,           0.0037135,           0.0037135,           0.0037135
                 383,            0.042046,            0.061148,            0.011972,             0.90643,             0.89746,             0.92751,             0.52237,            0.045221,            0.076072,            0.019519,            0.003697,            0.003697,            0.003697
                 384,            0.042334,            0.063516,            0.012931,             0.90061,             0.89497,             0.91989,             0.51579,            0.044479,            0.077528,            0.019375,           0.0036805,           0.0036805,           0.0036805
                 385,             0.04222,            0.061155,            0.012636,             0.91779,             0.87691,             0.92052,             0.50986,            0.040939,             0.07802,            0.015825,            0.003664,            0.003664,            0.003664
                 386,            0.042017,            0.064733,            0.011581,             0.91985,             0.87984,             0.91939,              0.5123,            0.040388,            0.077539,             0.01458,           0.0036475,           0.0036475,           0.0036475
